cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Dates,Time,Year
1182,8.0,5.0,64.0,21.0,Scattered Clouds,0.0,0.0,Fall,2016-11-18,14,2016
1245,7.5,4.0,64.0,22.0,Scattered Clouds,0.0,0.0,Fall,2016-11-18,15,2016
1659,6.5,3.5,71.0,16.5,Scattered Clouds,0.0,0.0,Fall,2016-11-18,16,2016
2774,6.0,4.0,73.5,11.0,Clear,0.0,0.0,Fall,2016-11-18,17,2016
2256,6.0,4.0,71.0,9.0,Clear,0.0,0.0,Fall,2016-11-18,18,2016
1322,6.0,3.0,71.0,13.0,Clear,0.0,0.0,Fall,2016-11-18,19,2016
760,6.0,3.5,71.0,13.0,Clear,0.0,0.0,Fall,2016-11-18,20,2016
617,6.0,3.5,71.0,12.0,Clear,0.0,0.0,Fall,2016-11-18,21,2016
526,5.0,2.0,76.0,11.0,Clear,0.0,0.0,Fall,2016-11-18,22,2016
500,5.0,2.0,76.0,11.0,Clear,0.0,0.0,Fall,2016-11-18,23,2016
320,4.5,2.0,78.5,10.0,Clear,0.0,1.0,Fall,2016-11-19,0,2016
298,4.0,0.5,81.0,16.0,Clear,0.0,1.0,Fall,2016-11-19,1,2016
229,4.0,0.0,84.0,17.0,Clear,0.0,1.0,Fall,2016-11-19,2,2016
132,4.0,0.0,84.0,18.5,Clear,0.0,1.0,Fall,2016-11-19,3,2016
87,4.0,0.0,81.0,17.0,Clear,0.0,1.0,Fall,2016-11-19,4,2016
86,4.0,0.0,81.0,22.0,Clear,0.0,1.0,Fall,2016-11-19,5,2016
103,4.0,-0.5,81.0,22.0,Clear,0.0,1.0,Fall,2016-11-19,6,2016
254,4.0,0.0,81.0,17.0,Clear,0.0,1.0,Fall,2016-11-19,7,2016
472,4.0,0.5,84.0,16.0,Clear,0.0,1.0,Fall,2016-11-19,8,2016
882,5.0,1.5,81.0,18.0,Clear,0.0,1.0,Fall,2016-11-19,9,2016
1270,6.5,3.5,73.5,18.0,Clear,0.0,1.0,Fall,2016-11-19,10,2016
1600,7.0,4.0,68.5,18.5,Clear,0.0,1.0,Fall,2016-11-19,11,2016
1876,8.0,5.0,66.0,19.0,Clear,0.0,1.0,Fall,2016-11-19,12,2016
1826,8.0,5.0,64.0,15.0,Clear,0.0,1.0,Fall,2016-11-19,13,2016
1776,8.0,5.0,62.0,16.0,Clear,0.0,1.0,Fall,2016-11-19,14,2016
1703,8.0,5.5,66.0,16.0,Clear,0.0,1.0,Fall,2016-11-19,15,2016
1371,6.5,3.5,78.5,17.0,Rain,0.0,1.0,Fall,2016-11-19,16,2016
1114,6.0,3.0,81.0,14.0,Clear,0.0,1.0,Fall,2016-11-19,17,2016
788,6.5,3.5,84.0,16.0,Rain,0.0,1.0,Fall,2016-11-19,18,2016
670,6.0,3.0,87.0,13.0,Rain,0.0,1.0,Fall,2016-11-19,19,2016
440,6.0,3.0,90.0,15.0,Rain,0.0,1.0,Fall,2016-11-19,20,2016
254,6.0,3.0,93.0,16.0,Rain,0.0,1.0,Fall,2016-11-19,21,2016
296,6.0,3.0,93.0,19.0,Rain,0.0,1.0,Fall,2016-11-19,22,2016
222,7.0,4.0,90.0,17.0,Rain,0.0,1.0,Fall,2016-11-19,23,2016
53,8.0,4.5,84.5,25.0,Rain,0.0,1.0,Fall,2016-11-20,0,2016
66,8.0,4.0,87.0,28.0,Snowfall,0.0,1.0,Fall,2016-11-20,1,2016
61,8.0,4.0,93.0,30.5,Snowfall,0.0,1.0,Fall,2016-11-20,2,2016
53,9.0,5.5,87.0,27.0,Rain,0.0,1.0,Fall,2016-11-20,3,2016
19,9.0,6.0,90.5,24.0,Snowfall,0.0,1.0,Fall,2016-11-20,4,2016
24,9.5,6.5,91.0,22.0,Snowfall,0.0,1.0,Fall,2016-11-20,5,2016
21,9.5,7.0,94.0,15.5,Snowfall,0.0,1.0,Fall,2016-11-20,6,2016
119,9.0,6.0,97.0,22.5,Rain,0.0,1.0,Fall,2016-11-20,7,2016
238,9.0,5.0,87.0,32.0,Broken Clouds,0.0,1.0,Fall,2016-11-20,8,2016
432,9.0,5.0,87.0,29.0,Broken Clouds,0.0,1.0,Fall,2016-11-20,9,2016
514,8.0,4.0,87.0,30.0,Rain,0.0,1.0,Fall,2016-11-20,10,2016
776,7.5,3.0,81.5,31.5,Rain,0.0,1.0,Fall,2016-11-20,11,2016
988,7.0,3.0,81.0,25.0,Cloudy,0.0,1.0,Fall,2016-11-20,12,2016
1066,7.0,3.0,81.0,25.0,Broken Clouds,0.0,1.0,Fall,2016-11-20,13,2016
1035,7.0,3.0,81.0,23.0,Broken Clouds,0.0,1.0,Fall,2016-11-20,14,2016
1077,7.0,4.0,78.5,18.0,Broken Clouds,0.0,1.0,Fall,2016-11-20,15,2016
899,7.0,5.0,76.0,12.0,Broken Clouds,0.0,1.0,Fall,2016-11-20,16,2016
829,7.0,6.0,76.0,6.5,Broken Clouds,0.0,1.0,Fall,2016-11-20,17,2016
743,7.0,7.0,78.5,4.0,Broken Clouds,0.0,1.0,Fall,2016-11-20,18,2016
598,7.0,5.5,76.0,7.5,Broken Clouds,0.0,1.0,Fall,2016-11-20,19,2016
473,7.0,5.5,78.5,10.0,Clear,0.0,1.0,Fall,2016-11-20,20,2016
319,6.0,3.5,87.0,12.0,Rain,0.0,1.0,Fall,2016-11-20,21,2016
118,6.0,3.0,87.0,14.0,Rain,0.0,1.0,Fall,2016-11-20,22,2016
92,6.0,3.0,93.0,17.0,Snowfall,0.0,1.0,Fall,2016-11-20,23,2016
52,6.0,3.0,93.0,15.0,Rain,0.0,0.0,Fall,2016-11-21,0,2016
30,6.0,3.0,93.0,16.0,Rain,0.0,0.0,Fall,2016-11-21,1,2016
15,6.0,3.5,93.0,10.0,Rain,0.0,0.0,Fall,2016-11-21,2,2016
9,6.0,3.5,93.0,12.0,Rain,0.0,0.0,Fall,2016-11-21,3,2016
28,6.5,5.0,90.0,9.5,Rain,0.0,0.0,Fall,2016-11-21,4,2016
107,7.0,5.0,93.0,11.0,Rain,0.0,0.0,Fall,2016-11-21,5,2016
448,7.0,5.0,93.0,11.0,Broken Clouds,0.0,0.0,Fall,2016-11-21,6,2016
1511,8.0,5.5,93.0,13.0,Broken Clouds,0.0,0.0,Fall,2016-11-21,7,2016
3321,8.5,6.0,93.5,15.0,Rain,0.0,0.0,Fall,2016-11-21,8,2016
1736,9.5,7.5,97.0,16.0,Scattered Clouds,0.0,0.0,Fall,2016-11-21,9,2016
734,11.5,11.5,91.0,20.0,Broken Clouds,0.0,0.0,Fall,2016-11-21,10,2016
577,12.0,12.0,94.0,21.0,Broken Clouds,0.0,0.0,Fall,2016-11-21,11,2016
527,13.0,13.0,88.0,23.0,Rain,0.0,0.0,Fall,2016-11-21,12,2016
283,13.0,13.0,88.0,26.0,Rain,0.0,0.0,Fall,2016-11-21,13,2016
599,13.5,13.5,67.0,29.0,Scattered Clouds,0.0,0.0,Fall,2016-11-21,14,2016
843,12.0,12.0,74.5,20.5,Scattered Clouds,0.0,0.0,Fall,2016-11-21,15,2016
1296,12.0,12.0,77.0,18.0,Broken Clouds,0.0,0.0,Fall,2016-11-21,16,2016
1834,12.0,12.0,74.5,20.0,Rain,0.0,0.0,Fall,2016-11-21,17,2016
2364,12.0,12.0,77.0,19.0,Rain,0.0,0.0,Fall,2016-11-21,18,2016
1251,12.0,12.0,79.5,12.0,Rain,0.0,0.0,Fall,2016-11-21,19,2016
808,12.0,12.0,82.0,12.0,Scattered Clouds,0.0,0.0,Fall,2016-11-21,20,2016
492,11.0,11.0,88.0,15.0,Scattered Clouds,0.0,0.0,Fall,2016-11-21,21,2016
228,11.5,11.5,85.0,17.0,Rain,0.0,0.0,Fall,2016-11-21,22,2016
137,11.5,11.5,77.0,20.5,Rain,0.0,0.0,Fall,2016-11-21,23,2016
90,11.0,11.0,74.5,18.0,Broken Clouds,0.0,0.0,Fall,2016-11-22,0,2016
54,10.5,9.5,74.0,18.0,Rain,0.0,0.0,Fall,2016-11-22,1,2016
33,9.5,7.0,84.5,19.0,Rain,0.0,0.0,Fall,2016-11-22,2,2016
24,10.0,7.0,82.0,24.0,Rain,0.0,0.0,Fall,2016-11-22,3,2016
23,10.0,7.0,85.0,24.0,Rain,0.0,0.0,Fall,2016-11-22,4,2016
100,11.0,11.0,74.5,30.0,Rain,0.0,0.0,Fall,2016-11-22,5,2016
598,10.0,7.0,76.0,24.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,6,2016
2055,11.0,11.0,72.0,25.0,Rain,0.0,0.0,Fall,2016-11-22,7,2016
4248,11.0,11.0,69.5,26.0,Rain,0.0,0.0,Fall,2016-11-22,8,2016
2174,12.0,12.0,63.0,29.5,Broken Clouds,0.0,0.0,Fall,2016-11-22,9,2016
992,12.0,12.0,63.0,30.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,10,2016
780,12.0,12.0,63.0,31.5,Broken Clouds,0.0,0.0,Fall,2016-11-22,11,2016
983,12.0,12.0,65.0,23.0,Broken Clouds,0.0,0.0,Fall,2016-11-22,12,2016
1033,11.0,11.0,74.5,20.0,Rain,0.0,0.0,Fall,2016-11-22,13,2016
1001,11.0,11.0,77.0,22.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,14,2016
1136,11.0,11.0,74.5,19.5,Broken Clouds,0.0,0.0,Fall,2016-11-22,15,2016
1544,10.0,7.5,76.0,19.5,Scattered Clouds,0.0,0.0,Fall,2016-11-22,16,2016
3114,10.0,8.0,76.0,17.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,17,2016
3036,10.0,8.0,76.0,16.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,18,2016
1639,10.0,8.0,76.0,14.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,19,2016
1099,9.5,8.5,79.0,9.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,20,2016
754,9.0,8.5,82.0,3.0,Scattered Clouds,0.0,0.0,Fall,2016-11-22,21,2016
571,8.5,7.5,87.0,8.0,Rain,0.0,0.0,Fall,2016-11-22,22,2016
341,8.5,7.0,84.5,8.0,Cloudy,0.0,0.0,Fall,2016-11-22,23,2016
160,9.0,8.5,82.0,6.5,Broken Clouds,0.0,0.0,Fall,2016-11-23,0,2016
88,9.0,9.0,82.0,2.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,1,2016
64,7.5,7.5,90.0,0.0,Broken Clouds,0.0,0.0,Fall,2016-11-23,2,2016
40,7.0,7.0,93.0,4.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,3,2016
48,7.5,7.5,90.0,4.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,4,2016
111,7.0,6.5,93.0,5.0,Broken Clouds,0.0,0.0,Fall,2016-11-23,5,2016
650,7.0,6.5,90.0,5.0,Broken Clouds,0.0,0.0,Fall,2016-11-23,6,2016
2201,7.0,6.5,87.0,5.0,Clear,0.0,0.0,Fall,2016-11-23,7,2016
4423,7.0,6.0,90.0,6.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,8,2016
2309,8.0,7.0,82.0,6.5,Clear,0.0,0.0,Fall,2016-11-23,9,2016
1005,8.0,7.0,84.5,6.5,Clear,0.0,0.0,Fall,2016-11-23,10,2016
897,9.5,9.0,79.0,6.5,Scattered Clouds,0.0,0.0,Fall,2016-11-23,11,2016
1157,10.5,10.0,74.0,9.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,12,2016
1105,11.0,11.0,72.0,14.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,13,2016
1044,11.0,11.0,77.0,14.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,14,2016
1229,11.0,11.0,77.0,15.0,Broken Clouds,0.0,0.0,Fall,2016-11-23,15,2016
1578,10.0,8.0,82.0,15.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,16,2016
3114,10.0,8.0,82.0,15.0,Scattered Clouds,0.0,0.0,Fall,2016-11-23,17,2016
3081,10.0,7.5,82.0,19.5,Broken Clouds,0.0,0.0,Fall,2016-11-23,18,2016
1661,10.0,7.0,82.0,21.0,Broken Clouds,0.0,0.0,Fall,2016-11-23,19,2016
1011,10.0,7.0,85.0,20.0,Broken Clouds,0.0,0.0,Fall,2016-11-23,20,2016
750,10.0,7.5,88.0,18.5,Broken Clouds,0.0,0.0,Fall,2016-11-23,21,2016
650,10.0,7.5,88.0,20.5,Cloudy,0.0,0.0,Fall,2016-11-23,22,2016
392,10.0,7.0,88.0,21.0,Cloudy,0.0,0.0,Fall,2016-11-23,23,2016
166,11.0,11.0,82.0,21.0,Cloudy,0.0,0.0,Fall,2016-11-24,0,2016
98,11.0,11.0,82.0,20.5,Cloudy,0.0,0.0,Fall,2016-11-24,1,2016
72,11.0,11.0,82.0,21.0,Cloudy,0.0,0.0,Fall,2016-11-24,2,2016
49,11.0,11.0,82.0,25.0,Cloudy,0.0,0.0,Fall,2016-11-24,3,2016
49,11.0,11.0,77.0,23.0,Cloudy,0.0,0.0,Fall,2016-11-24,4,2016
99,10.0,7.0,82.0,23.0,Cloudy,0.0,0.0,Fall,2016-11-24,5,2016
650,10.0,7.5,85.0,21.5,Broken Clouds,0.0,0.0,Fall,2016-11-24,6,2016
2105,10.0,8.0,82.0,19.0,Broken Clouds,0.0,0.0,Fall,2016-11-24,7,2016
4483,10.0,7.0,82.0,20.0,Broken Clouds,0.0,0.0,Fall,2016-11-24,8,2016
2223,11.0,11.0,77.0,20.5,Broken Clouds,0.0,0.0,Fall,2016-11-24,9,2016
1079,11.0,11.0,77.0,20.5,Broken Clouds,0.0,0.0,Fall,2016-11-24,10,2016
909,11.0,11.0,77.0,20.5,Broken Clouds,0.0,0.0,Fall,2016-11-24,11,2016
1191,11.0,11.0,77.0,21.0,Broken Clouds,0.0,0.0,Fall,2016-11-24,12,2016
1081,11.0,11.0,72.0,29.0,Broken Clouds,0.0,0.0,Fall,2016-11-24,13,2016
1017,11.0,11.0,72.0,28.5,Broken Clouds,0.0,0.0,Fall,2016-11-24,14,2016
1095,10.0,7.0,71.0,27.0,Broken Clouds,0.0,0.0,Fall,2016-11-24,15,2016
1554,10.0,7.5,71.0,19.5,Broken Clouds,0.0,0.0,Fall,2016-11-24,16,2016
2954,9.5,6.5,73.5,20.0,Broken Clouds,0.0,0.0,Fall,2016-11-24,17,2016
2828,9.0,6.0,76.0,23.0,Scattered Clouds,0.0,0.0,Fall,2016-11-24,18,2016
1538,9.0,6.0,76.0,23.0,Scattered Clouds,0.0,0.0,Fall,2016-11-24,19,2016
985,9.0,6.0,73.5,23.0,Clear,0.0,0.0,Fall,2016-11-24,20,2016
715,8.5,5.5,73.5,21.0,Clear,0.0,0.0,Fall,2016-11-24,21,2016
580,8.0,5.0,76.0,19.5,Clear,0.0,0.0,Fall,2016-11-24,22,2016
421,8.0,5.0,76.0,20.5,Clear,0.0,0.0,Fall,2016-11-24,23,2016
221,8.0,5.0,76.0,18.5,Clear,0.0,0.0,Fall,2016-11-25,0,2016
144,7.0,4.0,81.0,17.0,Clear,0.0,0.0,Fall,2016-11-25,1,2016
101,7.0,4.0,78.5,16.0,Clear,0.0,0.0,Fall,2016-11-25,2,2016
50,7.0,4.5,76.0,14.0,Clear,0.0,0.0,Fall,2016-11-25,3,2016
50,7.0,5.5,76.0,9.0,Clear,0.0,0.0,Fall,2016-11-25,4,2016
109,7.0,4.0,76.0,17.0,Clear,0.0,0.0,Fall,2016-11-25,5,2016
518,6.5,3.5,78.5,16.0,Clear,0.0,0.0,Fall,2016-11-25,6,2016
1904,7.0,4.5,71.0,14.0,Clear,0.0,0.0,Fall,2016-11-25,7,2016
3918,7.0,4.5,71.0,13.0,Clear,0.0,0.0,Fall,2016-11-25,8,2016
2210,7.5,5.0,68.5,14.0,Clear,0.0,0.0,Fall,2016-11-25,9,2016
1107,9.5,7.0,60.0,18.0,Clear,0.0,0.0,Fall,2016-11-25,10,2016
1036,10.5,9.5,56.0,19.5,Clear,0.0,0.0,Fall,2016-11-25,11,2016
1412,11.5,11.5,45.5,26.0,Clear,0.0,0.0,Fall,2016-11-25,12,2016
1397,12.0,12.0,42.5,25.0,Clear,0.0,0.0,Fall,2016-11-25,13,2016
1252,11.5,11.5,48.5,21.0,Clear,0.0,0.0,Fall,2016-11-25,14,2016
1372,10.5,9.0,58.0,20.5,Clear,0.0,0.0,Fall,2016-11-25,15,2016
1743,9.5,7.0,66.5,17.0,Clear,0.0,0.0,Fall,2016-11-25,16,2016
2955,8.5,6.5,73.5,14.0,Clear,0.0,0.0,Fall,2016-11-25,17,2016
2303,8.0,6.0,76.0,13.0,Clear,0.0,0.0,Fall,2016-11-25,18,2016
1291,7.5,5.5,78.5,12.0,Clear,0.0,0.0,Fall,2016-11-25,19,2016
792,7.0,4.5,81.0,14.0,Clear,0.0,0.0,Fall,2016-11-25,20,2016
548,7.0,4.0,81.0,16.0,Clear,0.0,0.0,Fall,2016-11-25,21,2016
541,7.0,5.0,81.0,13.0,Clear,0.0,0.0,Fall,2016-11-25,22,2016
439,6.0,4.0,87.0,7.0,Clear,0.0,0.0,Fall,2016-11-25,23,2016
360,6.0,4.0,87.0,10.0,Clear,0.0,1.0,Fall,2016-11-26,0,2016
320,5.0,2.5,93.0,10.0,Clear,0.0,1.0,Fall,2016-11-26,1,2016
202,5.0,2.5,87.0,10.0,Clear,0.0,1.0,Fall,2016-11-26,2,2016
145,5.0,3.5,87.0,6.5,Clear,0.0,1.0,Fall,2016-11-26,3,2016
100,5.0,4.5,87.0,5.0,Clear,0.0,1.0,Fall,2016-11-26,4,2016
85,4.0,4.0,93.0,2.0,Clear,0.0,1.0,Fall,2016-11-26,5,2016
96,3.5,3.5,93.0,4.0,Clear,0.0,1.0,Fall,2016-11-26,6,2016
221,4.0,4.0,93.0,0.0,Clear,0.0,1.0,Fall,2016-11-26,7,2016
454,3.5,3.5,93.0,4.0,Clear,0.0,1.0,Fall,2016-11-26,8,2016
867,5.0,5.0,87.0,0.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,9,2016
1233,6.5,5.0,84.0,7.5,Clear,0.0,1.0,Fall,2016-11-26,10,2016
1572,8.0,6.5,82.0,8.0,Clear,0.0,1.0,Fall,2016-11-26,11,2016
1744,8.5,6.5,79.0,11.0,Broken Clouds,0.0,1.0,Fall,2016-11-26,12,2016
1780,9.0,6.5,76.0,15.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,13,2016
1896,9.0,6.5,73.5,17.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,14,2016
1705,9.0,7.0,76.0,12.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,15,2016
1552,9.0,8.0,76.0,7.5,Clear,0.0,1.0,Fall,2016-11-26,16,2016
1259,8.5,8.0,79.0,5.0,Clear,0.0,1.0,Fall,2016-11-26,17,2016
1057,8.0,7.0,82.0,6.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,18,2016
882,7.5,5.5,84.5,11.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,19,2016
667,6.5,4.0,90.0,12.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,20,2016
473,6.0,3.5,87.0,13.0,Scattered Clouds,0.0,1.0,Fall,2016-11-26,21,2016
504,5.5,4.5,90.0,5.5,Clear,0.0,1.0,Fall,2016-11-26,22,2016
407,5.0,4.0,93.0,6.0,Clear,0.0,1.0,Fall,2016-11-26,23,2016
384,5.0,5.0,93.0,0.0,Scattered Clouds,0.0,1.0,Fall,2016-11-27,0,2016
358,5.0,4.0,93.0,6.0,Scattered Clouds,0.0,1.0,Fall,2016-11-27,1,2016
224,6.0,5.5,90.0,5.0,Rain,0.0,1.0,Fall,2016-11-27,2,2016
184,6.0,5.0,93.0,6.0,Rain,0.0,1.0,Fall,2016-11-27,3,2016
86,6.0,6.0,93.0,2.0,Rain,0.0,1.0,Fall,2016-11-27,4,2016
66,6.0,6.0,93.0,4.0,Rain,0.0,1.0,Fall,2016-11-27,5,2016
78,6.5,6.5,90.0,2.0,Cloudy,0.0,1.0,Fall,2016-11-27,6,2016
147,7.0,5.5,90.0,7.5,Cloudy,0.0,1.0,Fall,2016-11-27,7,2016
318,8.0,6.0,82.0,12.0,Cloudy,0.0,1.0,Fall,2016-11-27,8,2016
631,8.0,6.0,79.0,10.0,Cloudy,0.0,1.0,Fall,2016-11-27,9,2016
928,9.0,6.5,71.0,14.0,Cloudy,0.0,1.0,Fall,2016-11-27,10,2016
1259,9.0,6.0,71.0,18.0,Cloudy,0.0,1.0,Fall,2016-11-27,11,2016
1461,9.0,6.0,66.0,20.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,12,2016
1410,9.0,6.5,64.0,16.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,13,2016
1470,9.0,7.5,66.0,10.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,14,2016
1349,9.0,7.0,68.5,12.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,15,2016
1196,9.0,7.0,71.0,13.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,16,2016
951,8.5,6.5,68.5,14.0,Cloudy,0.0,1.0,Fall,2016-11-27,17,2016
817,8.0,6.0,68.5,12.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,18,2016
651,7.5,4.5,73.5,15.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,19,2016
471,8.0,5.0,71.0,16.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,20,2016
420,8.0,5.0,71.0,18.0,Broken Clouds,0.0,1.0,Fall,2016-11-27,21,2016
374,7.0,4.5,73.5,13.0,Cloudy,0.0,1.0,Fall,2016-11-27,22,2016
213,7.5,5.5,66.5,12.0,Cloudy,0.0,1.0,Fall,2016-11-27,23,2016
152,8.0,5.5,62.0,14.0,Cloudy,0.0,0.0,Fall,2016-11-28,0,2016
92,8.0,5.5,62.0,14.0,Cloudy,0.0,0.0,Fall,2016-11-28,1,2016
59,8.0,5.5,62.0,14.0,Cloudy,0.0,0.0,Fall,2016-11-28,2,2016
27,8.0,5.0,62.0,15.0,Cloudy,0.0,0.0,Fall,2016-11-28,3,2016
35,8.0,6.0,62.0,12.0,Cloudy,0.0,0.0,Fall,2016-11-28,4,2016
131,8.0,5.5,64.0,14.0,Broken Clouds,0.0,0.0,Fall,2016-11-28,5,2016
577,7.0,4.5,73.5,13.0,Broken Clouds,0.0,0.0,Fall,2016-11-28,6,2016
2066,6.5,4.5,73.5,9.0,Scattered Clouds,0.0,0.0,Fall,2016-11-28,7,2016
4291,6.0,4.0,71.0,10.0,Clear,0.0,0.0,Fall,2016-11-28,8,2016
2200,7.5,5.0,59.5,14.0,Clear,0.0,0.0,Fall,2016-11-28,9,2016
905,8.0,4.5,48.0,24.0,Clear,0.0,0.0,Fall,2016-11-28,10,2016
842,8.5,4.5,50.0,28.0,Clear,0.0,0.0,Fall,2016-11-28,11,2016
1109,9.0,5.0,50.0,28.0,Scattered Clouds,0.0,0.0,Fall,2016-11-28,12,2016
1082,8.0,4.0,51.5,30.5,Scattered Clouds,0.0,0.0,Fall,2016-11-28,13,2016
961,8.0,4.0,53.0,29.0,Scattered Clouds,0.0,0.0,Fall,2016-11-28,14,2016
1135,8.0,4.5,59.5,26.0,Scattered Clouds,0.0,0.0,Fall,2016-11-28,15,2016
1422,7.0,3.0,66.0,22.0,Scattered Clouds,0.0,0.0,Fall,2016-11-28,16,2016
2995,6.0,3.0,71.0,15.0,Clear,0.0,0.0,Fall,2016-11-28,17,2016
2825,6.0,3.0,71.0,14.0,Clear,0.0,0.0,Fall,2016-11-28,18,2016
1608,5.0,2.0,73.0,16.0,Clear,0.0,0.0,Fall,2016-11-28,19,2016
910,5.0,2.0,70.0,14.0,Clear,0.0,0.0,Fall,2016-11-28,20,2016
665,4.0,2.0,75.0,8.5,Clear,0.0,0.0,Fall,2016-11-28,21,2016
440,3.0,2.5,78.0,5.0,Clear,0.0,0.0,Fall,2016-11-28,22,2016
236,2.5,1.0,84.0,6.5,Clear,0.0,0.0,Fall,2016-11-28,23,2016
110,2.0,1.0,81.0,4.0,Clear,0.0,0.0,Fall,2016-11-29,0,2016
46,1.5,1.5,84.0,3.0,Clear,0.0,0.0,Fall,2016-11-29,1,2016
31,1.0,0.0,87.0,5.0,Clear,0.0,0.0,Fall,2016-11-29,2,2016
20,1.0,1.0,87.0,4.0,Clear,0.0,0.0,Fall,2016-11-29,3,2016
41,1.0,0.0,87.0,4.0,Clear,0.0,0.0,Fall,2016-11-29,4,2016
99,1.0,-1.0,87.0,6.0,Clear,0.0,0.0,Fall,2016-11-29,5,2016
609,1.0,-1.0,87.0,6.0,Clear,0.0,0.0,Fall,2016-11-29,6,2016
2115,1.0,-1.0,87.0,6.0,Clear,0.0,0.0,Fall,2016-11-29,7,2016
4185,1.0,0.0,87.0,5.0,Clear,0.0,0.0,Fall,2016-11-29,8,2016
2264,2.5,0.0,81.0,7.5,Clear,0.0,0.0,Fall,2016-11-29,9,2016
997,4.5,3.5,75.5,6.5,Clear,0.0,0.0,Fall,2016-11-29,10,2016
871,5.5,4.0,73.5,6.5,Clear,0.0,0.0,Fall,2016-11-29,11,2016
1077,7.0,5.0,63.5,10.5,Clear,0.0,0.0,Fall,2016-11-29,12,2016
1085,7.0,4.5,57.0,15.0,Clear,0.0,0.0,Fall,2016-11-29,13,2016
1047,7.0,4.0,49.0,17.0,Clear,0.0,0.0,Fall,2016-11-29,14,2016
1101,6.5,4.5,55.0,11.0,Clear,0.0,0.0,Fall,2016-11-29,15,2016
1511,5.0,2.5,61.0,10.0,Clear,0.0,0.0,Fall,2016-11-29,16,2016
3158,5.0,3.5,66.0,6.5,Clear,0.0,0.0,Fall,2016-11-29,17,2016
3162,3.5,2.5,75.5,6.0,Clear,0.0,0.0,Fall,2016-11-29,18,2016
1620,3.0,3.0,78.0,4.0,Clear,0.0,0.0,Fall,2016-11-29,19,2016
968,2.0,1.0,84.0,3.5,Clear,0.0,0.0,Fall,2016-11-29,20,2016
679,2.0,1.0,78.0,4.0,Clear,0.0,0.0,Fall,2016-11-29,21,2016
528,1.5,1.5,84.0,4.0,Clear,0.0,0.0,Fall,2016-11-29,22,2016
283,1.0,-2.0,84.0,9.0,Clear,0.0,0.0,Fall,2016-11-29,23,2016
137,1.0,0.0,87.0,5.0,Clear,0.0,0.0,Fall,2016-11-30,0,2016
72,0.0,0.0,90.0,1.0,Clear,0.0,0.0,Fall,2016-11-30,1,2016
46,0.0,-1.5,87.0,6.5,Clear,0.0,0.0,Fall,2016-11-30,2,2016
25,0.0,-2.5,83.5,6.5,Clear,0.0,0.0,Fall,2016-11-30,3,2016
36,0.0,-3.5,83.5,9.0,Clear,0.0,0.0,Fall,2016-11-30,4,2016
115,-1.0,-4.5,86.0,10.0,Clear,0.0,0.0,Fall,2016-11-30,5,2016
555,-0.5,-4.5,90.0,11.0,Clear,0.0,0.0,Fall,2016-11-30,6,2016
2001,0.0,-3.5,87.0,11.0,Clear,0.0,0.0,Fall,2016-11-30,7,2016
4109,0.0,-3.5,87.0,11.0,Clear,0.0,0.0,Fall,2016-11-30,8,2016
2270,1.0,-2.0,81.0,11.0,Clear,0.0,0.0,Fall,2016-11-30,9,2016
912,2.5,-0.5,78.0,10.0,Clear,0.0,0.0,Fall,2016-11-30,10,2016
808,4.0,1.5,70.0,10.0,Clear,0.0,0.0,Fall,2016-11-30,11,2016
1037,5.5,3.5,63.5,10.0,Clear,0.0,0.0,Fall,2016-11-30,12,2016
1062,6.5,4.0,61.0,13.0,Clear,0.0,0.0,Fall,2016-11-30,13,2016
1063,7.0,5.0,61.0,11.0,Clear,0.0,0.0,Fall,2016-11-30,14,2016
